,sequence_names,true_vals,pred_vals,Fold
101,>CHR20:56067996-56068196,-0.662513879325826,-0.21549693,0
102,>CHR15:42525395-42525595,0.130638509803451,-0.2200501,0
103,>CHR4:19230286-19230486,-0.165676146456762,-0.32805923,0
104,>CHR17:63538775-63538975,-0.286680228835968,-0.18107553,0
105,>CHR12:69985555-69985755,0.184858579329726,-0.45595127,0
106,>CHR8:52688496-52688696,-0.399128360851565,-0.17092772,0
107,>CHR9:120821896-120822096,-1.15909730070983,-0.2710112,0
108,>CHR9:36585076-36585276,0.249910613287236,-0.14625533,0
109,>CHR2:12996935-12997135,-0.119261531941341,0.033621065,0
110,>CHR22:23846716-23846916,0.0910789028419285,-0.4771448,0
111,>CHR6:169890475-169890675,0.336830854571518,-0.14806905,0
112,>CHR16:20034626-20034826,-0.943145474388548,-0.4197957,0
113,>CHR19:6795956-6796156,0.21992772449748,-0.29548493,0
114,>CHR8:98690726-98690926,-2.80179753420606,-1.4598601,0
115,>CHR3:160359576-160359776,0.191363505016606,-0.19766293,0
116,>CHR2:124468836-124469036,-0.0423293825765758,-0.13599427,0
117,>CHR20:22772635-22772835,-0.155199634970646,-0.22966649,0
118,>CHR5:108202676-108202876,-0.420780980134826,-0.4294319,0
119,>CHR19:5156196-5156396,-0.155139302563674,0.057968594,0
120,>CHR10:15416235-15416435,-0.0971237469251483,-0.037371285,0
121,>CHR7:21408016-21408216,-0.851556123034182,-0.21768574,0
122,>CHR1:59920896-59921096,-0.39951563568987,-0.3261927,0
123,>CHR16:29285676-29285876,-0.108861290404192,-0.28417298,0
124,>CHR1:115245455-115245655,-0.212622800592588,-0.25830972,0
125,>CHR16:50073955-50074155,-0.233341483111499,-0.07056058,0
126,>CHR1:200770715-200770915,-0.0192951856600429,-0.07192866,0
127,>CHR9:137764416-137764616,-0.0278607952438918,-0.124089904,0
128,>CHR5:37515555-37515755,-0.330638931090246,-0.24517705,0
129,>CHR15:60313996-60314196,0.203360574205148,-0.005409891,0
130,>CHR1:15812115-15812315,-0.163995272707904,-0.15286924,0
131,>CHR6:151805215-151805415,-0.155080300739908,-0.40753073,0
132,>CHR3:165927576-165927776,-0.208375690593001,-0.61816597,0
133,>CHR12:25941715-25941915,-0.114525398428929,-0.18450429,0
134,>CHR17:13485276-13485476,-0.507085092863187,-0.026590208,0
135,>CHR19:55695166-55695366,0.377811462423003,-0.33429873,0
136,>CHR1:149745676-149745876,-0.67977460892249,-0.06811292,0
137,>CHR21:37478555-37478755,-0.432007350094953,-0.07453058,0
138,>CHR1:52348995-52349195,-0.339322702858251,-0.18168141,0
139,>CHR1:9175695-9175895,-0.310027338120441,-0.17866273,0
140,>CHR6:27420295-27420495,-0.63105935356228,-0.5057314,0
141,>CHR6:29443015-29443215,-0.0046465680053779,-0.032491095,0
142,>CHR1:105934536-105934736,-0.689349018389856,-0.121772744,0
143,>CHR2:83266636-83266836,0.731026071997852,-0.22991079,0
144,>CHR2:175831395-175831595,-0.433892174622274,-0.30035204,0
145,>CHR14:78311135-78311335,0.0584437911638232,-0.25540736,0
146,>CHR1:7587355-7587555,-1.33307349941188,-0.21751978,0
147,>CHR1:5611515-5611715,0.174456232786964,0.11759224,0
148,>CHR3:117575326-117575526,0.986279827477771,-0.20892736,0
149,>CHR12:83313636-83313836,0.0910935370047185,-0.28163326,0
150,>CHR5:23527696-23527896,0.687874873206239,-0.097573735,0
151,>CHR8:16486076-16486276,0.0121045619239455,-0.09313194,0
152,>CHR6:41338335-41338535,-0.296429827631001,-0.44786307,0
153,>CHR6:157971195-157971395,-0.425704932526921,-0.3858229,0
154,>CHR17:49248596-49248796,-0.330860986094957,-0.42325288,0
155,>CHR8:59355446-59355646,-0.154674841271701,-0.32885927,0
156,>CHR21:25597826-25598026,0.373992428410379,-0.5809838,0
157,>CHR10:66390395-66390595,-0.234687089077408,-0.11682645,0
158,>CHR7:64725575-64725775,-0.287309557249915,-0.4682753,0
159,>CHR7:95803216-95803416,0.312625463949102,0.080040626,0
160,>CHR1:235793635-235793835,0.084004897391089,0.020608192,0
161,>CHR2:188627995-188628195,-0.128980814086823,-0.04445403,0
162,>CHR15:23232615-23232815,0.255817056563426,-0.07222409,0
163,>CHR12:113388215-113388415,-0.0374028423433189,-0.22340938,0
164,>CHR5:29935576-29935776,-0.771006458656326,-0.47035918,0
165,>CHR1:202399335-202399535,-0.208483299943423,-0.33206868,0
166,>CHR6:83988656-83988856,-0.12118720490948,-0.19263458,0
167,>CHR5:80587636-80587836,-0.657327183429484,-0.37547934,0
168,>CHR19:56600320-56600520,-0.120382663987731,0.25407583,0
169,>CHR9:101581115-101581315,-0.00138679828134183,-0.185138,0
170,>CHR11:18411725-18411925,0.281035702599613,-0.06033293,0
171,>CHR1:100439076-100439276,-0.126924919931867,-0.38818032,0
172,>CHR1:21551136-21551336,-0.559179490175428,0.065802835,0
173,>CHR16:48867476-48867676,0.295854098017867,0.26014435,0
174,>CHR8:90489736-90489936,-0.0903995142992868,0.015605634,0
175,>CHR6:135785885-135786085,-0.463762369730278,-0.3958428,0
176,>CHR14:65892015-65892215,-4.8544949248752,-1.4511007,0
177,>CHR9:35265106-35265306,0.671970996968283,0.010915032,0
178,>CHR16:10422225-10422425,0.0274901663855537,-0.23210631,0
179,>CHR11:80306156-80306356,0.910577580792169,-0.22098921,0
180,>CHR19:6794896-6795096,-0.203835971149733,-0.023478338,0
181,>CHR7:78165106-78165306,0.498965747108696,-0.105555184,0
182,>CHR6:98489916-98490116,-0.00758614526498021,-0.010572204,0
183,>CHR6:7374095-7374295,-0.250834752756163,-0.15103593,0
184,>CHR5:79971356-79971556,-0.264621840743261,-0.12354835,0
185,>CHR12:151815-152015,-0.0127874526413361,-0.042139836,0
186,>CHR5:134853345-134853545,0.200675878356009,-0.2826817,0
187,>CHR6:110814615-110814815,-0.203839050667886,-0.027865479,0
188,>CHR14:44908286-44908486,-0.41715304002811,-0.38311666,0
189,>CHR1:233387875-233388075,-0.426863808129096,-0.30042267,0
190,>CHR2:47386840-47387040,0.0168499320535876,-0.05499477,0
191,>CHR17:27832896-27833096,0.615938071918058,0.14484467,0
192,>CHR5:158444915-158445115,0.545380655562837,-0.37417668,0
193,>CHR19:13855066-13855266,0.445850274697734,0.007673135,0
194,>CHR1:186322595-186322795,-0.371875377984322,-0.44070166,0
195,>CHR18:13369795-13369995,0.0394934938367371,-0.1656232,0
196,>CHR12:8015336-8015536,-0.209103589875251,-0.11089832,0
197,>CHRX:85218876-85219076,-0.207560002857696,-0.18291849,0
198,>CHR3:77105376-77105576,-0.194414062242111,-0.040001698,0
199,>CHR11:134067985-134068185,-0.16987483093599,-0.097406335,0
200,>CHR7:10128716-10128916,-0.00187507869590668,-0.17640309,0
201,>CHR1:46497155-46497355,0.0866595621593362,0.104162775,0
202,>CHR1:230649595-230649795,0.0317676575573111,-0.22809057,0
203,>CHR4:69991716-69991916,0.0655249624114887,-0.18745473,0
204,>CHR16:59574616-59574816,0.397874607859107,-0.012344131,0
205,>CHR22:38368596-38368796,-0.267672045703798,-0.3041118,0
206,>CHR9:42981596-42981796,0.00444621763865724,0.18113877,0
207,>CHR11:110804256-110804456,0.658562753330622,0.026194146,0
208,>CHR8:139801356-139801556,-0.577015265465418,-0.47345805,0
209,>CHR10:75239975-75240175,-1.37271114792591,-0.43449348,0
210,>CHR6:18176506-18176706,-0.16336644438013,-0.2810846,0
211,>CHR1:236545095-236545295,-1.91515723053421,-1.0345238,0
212,>CHR16:27381135-27381335,-0.596014415485691,-0.4764088,0
213,>CHR3:96376596-96376796,0.318632853052661,-0.08960781,0
214,>CHR19:38611396-38611596,-0.594939628186951,-0.32553202,0
215,>CHR22:20705675-20705875,-0.422562503667627,-0.41066998,0
216,>CHR5:163546915-163547115,0.0351156752025043,0.015338888,0
217,>CHR1:17565945-17566145,0.338084995250112,-0.6444196,0
218,>CHR21:9943955-9944155,-0.165590401789424,-0.101994045,0
219,>CHR3:17847115-17847315,0.0237055622276594,-0.24121971,0
220,>CHR17:55105256-55105456,-0.554290713669061,0.0643718,0
221,>CHR5:133071195-133071395,-0.915631300283249,-0.40603924,0
222,>CHR2:82316476-82316676,-0.631276969835045,-0.3848904,0
223,>CHR3:153224615-153224815,0.523627931011891,-0.054370053,0
224,>CHR10:16507896-16508096,-0.771849841705496,-0.06923131,0
225,>CHR11:108269236-108269436,-0.144065393829752,0.23992525,0
226,>CHR12:30757335-30757535,0.667111302912508,-0.00987939,0
227,>CHR6:142238315-142238515,0.670695974682503,0.28390157,0
228,>CHR12:51306236-51306436,-0.260769526797208,-0.3532886,0
229,>CHR18:38447456-38447656,-0.537626610670486,-0.45389968,0
230,>CHR3:160913616-160913816,0.0605262558307946,0.1462825,0
231,>CHR5:141560645-141560845,-0.151113053362033,0.0062791016,0
232,>CHR12:122627036-122627236,-0.395061125094333,-0.0013836417,0
233,>CHR17:58686916-58687116,0.439230590624132,-0.335101,0
234,>CHR19:15719056-15719256,0.0552334265617619,0.108056925,0
235,>CHR8:40206396-40206596,0.013010810441676,-0.14925976,0
236,>CHR19:7083095-7083295,-0.831633661335031,-0.43502116,0
237,>CHR12:118447855-118448055,-0.352149282294987,-0.18406057,0
238,>CHR2:176098775-176098975,-0.00639450372860923,-0.11302293,0
239,>CHR7:157726195-157726395,2.09330052879494,0.15684776,0
240,>CHR19:10172535-10172735,-0.0377407517985191,0.023085913,0
241,>CHR6:147671955-147672155,-0.238103066848835,-0.15256163,0
242,>CHR8:42838396-42838596,-0.327329451669652,0.16994485,0
243,>CHR20:23909496-23909696,0.487326414153448,0.018936059,0
244,>CHR20:29462845-29463045,0.679065915812721,0.41489887,0
245,>CHR4:189117376-189117576,-0.0722396691404638,-0.40811592,0
246,>CHR10:62975996-62976196,-0.679375538882953,-0.41043243,0
247,>CHR8:127546556-127546756,-0.2572686157974,-0.23089631,0
248,>CHR12:75922385-75922585,-0.122975602320157,-0.37533867,0
249,>CHR8:135421896-135422096,-1.02210057835934,-0.5114961,0
250,>CHR1:39047095-39047295,-0.317155484082484,-0.04469923,0
251,>CHR20:55350016-55350216,0.919088307827505,0.16541855,0
252,>CHR8:18608076-18608276,0.0838212155679774,-0.03620041,0
253,>CHR1:194545416-194545616,-0.0836202088878049,-0.11994887,0
254,>CHR20:62718275-62718475,-0.187913546619392,0.24720608,0
255,>CHR20:37233575-37233775,0.0181676211874236,-0.13224408,0
256,>CHR6:74028166-74028366,0.0132661717843194,-0.26595062,0
257,>CHR4:135393836-135394036,-0.00350023915848757,-0.4026911,0
258,>CHR19:4014975-4015175,0.176173656048604,-0.041912712,0
259,>CHR19:29355655-29355855,0.0089726014840199,-0.17288627,0
260,>CHR1:2399638-2399838,-0.113393783571587,-0.21755193,0
261,>CHR8:14660306-14660506,-0.182196711924018,-0.026083926,0
262,>CHR7:142409256-142409456,0.0286038764934282,0.14976098,0
263,>CHR12:8034456-8034656,0.84455175312035,-0.004896963,0
264,>CHRX:150834015-150834215,-0.331850430455608,0.09125566,0
265,>CHR11:91760415-91760615,0.693669588227174,0.454983,0
266,>CHR3:154381856-154382056,1.24839218617956,-0.154572,0
267,>CHR10:66459096-66459296,0.191221007616228,0.15893793,0
268,>CHR2:124671076-124671276,-0.144930043476392,-0.31315032,0
269,>CHR11:6755015-6755215,-0.0244650208578474,-0.21448816,0
270,>CHR12:19535026-19535226,-0.095378044692938,-0.19403172,0
271,>CHR1:165684255-165684455,-0.498032517952209,-0.44494143,0
272,>CHR2:69670856-69671056,-0.121441938657902,-0.04321737,0
273,>CHR7:64234696-64234896,-0.00814404766801416,-0.40070453,0
274,>CHR6:123851096-123851296,0.989044837793181,0.25740632,0
275,>CHR17:73380816-73381016,-0.254762224864895,-0.21001849,0
276,>CHR8:33872176-33872376,-4.48349532876143,-0.08330702,0
277,>CHR6:20586816-20587016,-0.251399428657236,-0.11969922,0
278,>CHR12:22079516-22079716,-0.0427680411580413,-0.16276324,0
279,>CHR3:65087276-65087476,-0.393042270936167,-0.2544565,0
280,>CHR19:28910615-28910815,-0.922991973111311,-0.0073227976,0
281,>CHR11:89900876-89901076,-0.314997818312232,-0.05424974,0
282,>CHR5:174825035-174825235,0.550948861700124,-0.08883684,0
283,>CHR2:194702196-194702396,0.414323759980757,-0.1496165,0
284,>CHR8:19755996-19756196,0.29233310617225,0.11851042,0
285,>CHR6:141194135-141194335,-0.056178374226964,-0.25742054,0
286,>CHR1:5907446-5907646,-1.00847662727688,-0.39761016,0
287,>CHR21:20074076-20074276,0.210009641399109,-0.051618002,0
288,>CHR8:55034976-55035176,0.46872415008944,0.027157327,0
289,>CHR10:131164240-131164440,0.910015342439772,0.43584052,0
290,>CHR7:70482655-70482855,0.269347845232331,-0.16008729,0
291,>CHR6:123678446-123678646,-0.0540457309141826,-0.21108739,0
292,>CHR5:143344376-143344576,0.00804974263667963,-0.02256439,0
293,>CHR19:19575286-19575486,1.38546279895139,-0.22034426,0
294,>CHR11:957200-957400,-0.0729324221597842,-0.31494835,0
295,>CHR14:106267626-106267826,-1.01130471571021,-0.56556576,0
296,>CHR8:42231916-42232116,-0.0742969632471317,-0.18112554,0
297,>CHR7:15447636-15447836,1.50367365331774,0.21030127,0
298,>CHR1:225444875-225445075,-0.117144593323835,-0.22422634,0
299,>CHR6:14930855-14931055,-0.290995312310844,-0.28247967,0
300,>CHR19:45169116-45169316,0.0203490187531486,0.13539447,0
301,>CHR1:247284815-247285015,-0.0508798372341898,-0.32320896,0
302,>CHR14:73314515-73314715,-0.112056878182565,-0.021877686,0
303,>CHR9:39033905-39034105,-0.163853923074374,-0.4671117,0
304,>CHR8:142526786-142526986,-0.739564203452236,-0.2971772,0
305,>CHR15:26876316-26876516,-0.0708522123143719,-0.061035402,0
306,>CHR6:158607156-158607356,0.0609412138275226,-0.17964192,0
307,>CHR10:82498475-82498675,0.123508314825624,-0.27602008,0
308,>CHR6:159108075-159108275,-0.548867169643172,-0.4490083,0
309,>CHR1:26010055-26010255,0.216937837621101,-0.19680731,0
310,>CHR1:114916695-114916895,-0.176622501720865,-0.046005733,0
311,>CHR6:97671876-97672076,-0.0665052208124275,-0.19106169,0
312,>CHR17:2220195-2220395,-0.0697083390080947,0.08533501,0
313,>CHR6:155407895-155408095,-0.0151330918977438,-0.18482192,0
314,>CHR7:116294976-116295176,0.595829711294411,-0.32746723,0
315,>CHR2:55786556-55786756,0.185763041414503,0.163784,0
316,>CHR3:111791495-111791695,0.322149052204379,-0.12995426,0
317,>CHR15:45447975-45448175,0.530475084331129,-0.2632318,0
318,>CHR10:134893656-134893856,-0.382544936811912,-0.03861154,0
319,>CHR17:32080575-32080775,-0.0510500056018461,-0.16983813,0
320,>CHR2:82464536-82464736,0.00962291980482727,-0.2285,0
321,>CHR19:1051536-1051736,-0.694157402663644,-0.15678854,0
322,>CHR6:84548546-84548746,-0.25369899555836,0.13930152,0
323,>CHR6:170247495-170247695,0.764344282882341,0.42815048,0
324,>CHR7:1390815-1391015,-5.14404616088271,-1.9689503,0
325,>CHR3:142412235-142412435,-0.170404113386674,-0.13558815,0
326,>CHR12:33079936-33080136,-0.160196804061654,0.21377882,0
327,>CHR3:76926736-76926936,-0.293006611051878,-0.19921517,0
328,>CHR11:101012236-101012436,-0.542771114470795,-0.6684341,0
329,>CHR5:134414775-134414975,0.103043209908626,0.11227939,0
330,>CHR12:131153855-131154055,0.522561797854745,0.017007163,0
331,>CHR3:72655276-72655476,-0.200851641636075,-0.25500178,0
332,>CHR7:148034436-148034636,0.0614085457114932,-0.30196434,0
333,>CHR12:70123835-70124035,-0.138456857959244,-0.3135121,0
334,>CHR8:127107396-127107596,0.241267890650272,0.18492647,0
335,>CHR10:34338856-34339056,0.288362444221816,-0.0043317173,0
336,>CHR18:29019895-29020095,0.0916457236714711,-0.47394735,0
337,>CHR18:43538776-43538976,0.443921848126403,-0.3837223,0
338,>CHR4:142811556-142811756,0.00381364879817484,-0.25279373,0
339,>CHR1:156000396-156000596,-0.0278075024154156,0.20309684,0
340,>CHR5:35233775-35233975,0.655316000614718,0.09694161,0
341,>CHR5:145511855-145512055,0.238748382742906,-0.3772573,0
342,>CHR20:53749055-53749255,-0.525818363100176,-0.09683982,0
343,>CHR5:112923876-112924076,0.254991755825309,-0.12528524,0
344,>CHR6:24497500-24497700,0.0233068078401976,-0.18145008,0
345,>CHR10:3424996-3425196,0.106512961813777,-0.11563868,0
346,>CHR5:105947256-105947456,0.290860488640872,-0.55896395,0
347,>CHR3:194160055-194160255,-0.429231547701483,-0.24423455,0
348,>CHR4:80649255-80649455,0.271324221665518,-0.40780413,0
349,>CHR1:226051876-226052076,-0.441307327654776,-0.6350216,0
350,>CHR12:29219255-29219455,0.618549126364567,-0.21880059,0
351,>CHR7:35871496-35871696,-0.0749529756937661,-0.16283046,0
352,>CHR20:44477966-44478166,-1.90680583466136,-1.1788099,0
353,>CHR11:45599975-45600175,0.173933658217762,-0.02514417,0
354,>CHR2:128528635-128528835,-0.52833278421158,-0.51463604,0
355,>CHR2:79281996-79282196,1.16888215932194,-0.30046225,0
356,>CHR3:122948006-122948206,-0.999520801127017,-0.07244588,0
357,>CHR6:125470786-125470986,0.114968980216064,-0.08833156,0
358,>CHR1:2569476-2569676,-0.176450097150188,-0.22213523,0
359,>CHR7:35070596-35070796,-0.147479506478804,-0.36578187,0
360,>CHR7:37256276-37256476,0.0420791392278851,-0.26151112,0
361,>CHR12:44311756-44311956,-0.363632760796761,-0.15879202,0
362,>CHR15:99752695-99752895,0.488176748879016,0.046304338,0
363,>CHR8:125124415-125124615,0.0048169492064344,-0.23303588,0
364,>CHR14:92500745-92500945,0.0928246889062274,-0.5047553,0
365,>CHR12:54842225-54842425,-0.183683538395405,-0.21756648,0
366,>CHR15:28191455-28191655,0.076301828894254,-0.45224833,0
367,>CHR3:139516656-139516856,-1.31805051798333,-0.46253574,0
368,>CHR12:70406535-70406735,-0.235378113268376,-0.19572252,0
369,>CHR4:69977776-69977976,0.237551991510686,-0.06255264,0
370,>CHR20:45678515-45678715,-0.206121606280311,-0.13254532,0
371,>CHR17:47275655-47275855,-0.136947558521987,-0.06442947,0
372,>CHR6:73398875-73399075,0.294201709980251,-0.103197105,0
373,>CHR14:25395075-25395275,-0.062032802401017,-0.22600205,0
374,>CHR5:100003096-100003296,-0.174937541240493,-0.0053933356,0
375,>CHR12:96487535-96487735,0.048141867526631,-0.40218216,0
376,>CHR2:87992516-87992716,0.0202077938306171,-0.036198266,0
377,>CHR4:65303416-65303616,1.11816004249154,-0.29664794,0
378,>CHR3:67519075-67519275,0.522911724320011,-0.08727551,0
379,>CHR1:1218540-1218740,-0.158579125930186,0.09417572,0
380,>CHR16:263096-263296,0.00411118658774354,-0.12671784,0
381,>CHR11:129907045-129907245,-0.490802802457762,-0.05984018,0
382,>CHR10:64966135-64966335,-0.57235233280026,-0.45610723,0
383,>CHR12:120871295-120871495,-0.647800311468946,-1.6349318,0
384,>CHR10:76547275-76547475,-0.183655993355677,0.015146857,0
385,>CHR12:102788135-102788335,-0.09503838254073,-0.10881578,0
386,>CHR16:28344036-28344236,-0.498910683132076,-0.06152015,0
387,>CHR9:115894206-115894406,-0.140399420676539,-0.45603395,0
388,>CHR21:47020735-47020935,-0.578069686389151,-0.18226786,0
389,>CHR2:135394395-135394595,-0.0291430628816669,0.038106255,0
390,>CHR6:160117896-160118096,0.20762383131573,-0.3422995,0
391,>CHR7:140565415-140565615,-0.520093581986656,-0.42667133,0
392,>CHR5:146270416-146270616,0.216070346598865,-0.10969267,0
393,>CHR12:93654555-93654755,-0.585687786489462,0.118883155,0
394,>CHR6:154746236-154746436,-0.076059880428577,-0.23204313,0
395,>CHR14:59904955-59905155,-0.238291129348292,-0.17533727,0
396,>CHR11:108107376-108107576,-0.773011840811784,-0.18789552,0
397,>CHR1:184753016-184753216,0.0865536002632262,0.10592272,0
398,>CHR6:68576516-68576716,-0.202701231594446,-0.41996503,0
399,>CHR7:75881455-75881655,-0.414209551184095,-0.36136347,0
400,>CHR6:14559275-14559475,0.19587701029641,0.07029619,0
401,>CHR6:36580935-36581135,-0.174362848719598,-0.07432143,0
402,>CHR2:150939955-150940155,-0.295341171704875,-0.3808721,0
403,>CHR1:222303596-222303796,0.352895942961114,-0.089916505,0
404,>CHR7:70358475-70358675,0.0643855107621265,0.30364317,0
405,>CHR5:119131496-119131696,0.297097669346938,-0.14314507,0
406,>CHR21:19511276-19511476,0.258301279906671,-0.22293453,0
407,>CHR4:46091796-46091996,0.0355538687548684,0.17708065,0
408,>CHR19:7113376-7113576,-0.993642487668611,-0.5333322,0
409,>CHR22:38994556-38994756,-0.593016364781639,-0.052318282,0
410,>CHR7:23798556-23798756,0.148414317974855,-0.114192225,0
411,>CHR1:190231776-190231976,-1.56241967336394,-0.14140257,0
412,>CHR19:34726936-34727136,-0.212824622558442,-0.3045251,0
413,>CHR12:93367435-93367635,-0.248034102577216,-0.15657696,0
414,>CHR1:185909276-185909476,-2.74592369617983,-0.07177854,0
